symbol,date,open,high,low,close,volume
HBI,2016-12-30,21.650000,21.719999,21.450001,21.570000,3145400
HCA,2016-12-30,73.849998,74.260002,72.860001,74.019997,1709600
HCN,2016-12-30,65.910004,67.070000,65.629997,66.930000,1688200
HCP,2016-12-30,29.480000,29.840000,29.330000,29.719999,3985100
HD,2016-12-30,135.639999,135.820007,133.830002,134.080002,4146100
HES,2016-12-30,62.900002,63.279999,62.070000,62.290001,1968300
HIG,2016-12-30,47.840000,47.840000,47.520000,47.650002,1310000
HOG,2016-12-30,58.400002,58.459999,57.970001,58.340000,958800
HOLX,2016-12-30,40.209999,40.290001,39.840000,40.119999,1661100
HON,2016-12-30,116.199997,116.199997,115.419998,115.849998,2285400
HP,2016-12-30,78.209999,78.889999,77.089996,77.400002,840200
HPE,2016-12-30,23.230000,23.450001,23.030001,23.139999,6311800
HPQ,2016-12-30,15.000000,15.100000,14.770000,14.840000,9152900
HRB,2016-12-30,23.240000,23.240000,22.900000,22.990000,1514800
HRL,2016-12-30,35.240002,35.299999,34.669998,34.810001,1893600
HRS,2016-12-30,103.559998,103.559998,102.089996,102.470001,521000
HSIC,2016-12-30,153.350006,153.350006,151.389999,151.710007,709500
HST,2016-12-30,18.740000,18.950001,18.580000,18.840000,6377700
HSY,2016-12-30,103.580002,103.849998,102.510002,103.430000,732900
HUM,2016-12-30,202.919998,205.000000,202.059998,204.029999,1336500
IBM,2016-12-30,166.440002,166.699997,165.500000,165.990005,2952800
ICE,2016-12-30,56.700001,56.900002,56.240002,56.419998,1837800
IDXX,2016-12-30,118.610001,118.940002,117.150002,117.269997,535100
IFF,2016-12-30,118.860001,119.300003,117.529999,117.830002,504500
ILMN,2016-12-30,129.179993,129.520004,127.279999,128.039993,799600
INTC,2016-12-30,36.790001,36.799999,36.200001,36.270000,17468000
INTU,2016-12-30,115.330002,115.760002,113.540001,114.610001,1442800
IP,2016-12-30,53.439999,53.500000,52.669998,53.060001,2018100
IPG,2016-12-30,23.660000,23.660000,23.200001,23.410000,1989300
IR,2016-12-30,75.849998,75.849998,74.760002,75.040001,1425000
IRM,2016-12-30,32.450001,32.790001,32.279999,32.480000,1979200
ISRG,2016-12-30,638.320007,638.390015,632.250000,634.169983,267300
ITW,2016-12-30,122.980003,122.980003,121.849998,122.459999,830400
IVZ,2016-12-30,30.330000,30.459999,30.190001,30.340000,2170400
JBHT,2016-12-30,97.779999,97.949997,96.680000,97.070000,805000
JCI,2016-12-30,41.799999,42.000000,40.990002,41.189999,4865000
JEC,2016-12-30,57.389999,57.430000,56.799999,57.000000,634500
JNJ,2016-12-30,115.800003,115.989998,114.980003,115.209999,5497200
JNPR,2016-12-30,28.450001,28.450001,28.110001,28.260000,1699100
JPM,2016-12-30,86.099998,86.419998,85.660004,86.290001,13617800
JWN,2016-12-30,48.439999,48.770000,47.750000,47.930000,1536800
K,2016-12-30,74.000000,74.160004,73.419998,73.709999,1039200
KEY,2016-12-30,18.170000,18.430000,18.070000,18.270000,10231100
KHC,2016-12-30,88.019997,88.160004,87.070000,87.320000,2051400
KIM,2016-12-30,24.799999,25.360001,24.760000,25.160000,5305900
KLAC,2016-12-30,79.290001,79.540001,78.120003,78.680000,784000
KMB,2016-12-30,114.889999,115.150002,113.800003,114.120003,1404300
KMI,2016-12-30,20.709999,20.820000,20.620001,20.709999,10629300
KMX,2016-12-30,64.199997,64.580002,63.520000,64.389999,1811000
KO,2016-12-30,41.689999,41.840000,41.349998,41.459999,11466600
KORS,2016-12-30,42.779999,43.200001,42.669998,42.980000,1454800
KR,2016-12-30,34.630001,34.830002,34.410000,34.509998,3897000
KSS,2016-12-30,50.020000,50.410000,49.119999,49.380001,2028400
KSU,2016-12-30,84.309998,85.260002,83.889999,84.849998,937300
L,2016-12-30,47.099998,47.099998,46.740002,46.830002,930300
LB,2016-12-30,66.260002,66.510002,65.339996,65.839996,1431800
LEG,2016-12-30,49.779999,49.779999,48.740002,48.880001,592900
LEN,2016-12-30,42.970001,43.049999,42.590000,42.930000,2368000
LH,2016-12-30,128.309998,128.639999,127.330002,128.380005,608300
LKQ,2016-12-30,30.990000,31.240000,30.540001,30.650000,1142900
LLL,2016-12-30,152.970001,153.020004,151.669998,152.110001,317100
LLTC,2016-12-30,62.610001,62.680000,62.259998,62.349998,1082700
LLY,2016-12-30,73.470001,73.750000,73.230003,73.550003,2933900
LMT,2016-12-30,250.529999,251.320007,248.779999,249.940002,1058100
LNC,2016-12-30,66.550003,66.720001,66.010002,66.269997,854100
LNT,2016-12-30,38.209999,38.340000,37.759998,37.889999,771700
LOW,2016-12-30,71.629997,72.080002,70.779999,71.120003,3877700
LRCX,2016-12-30,107.889999,109.970001,105.300003,105.730003,897900
LUK,2016-12-30,23.180000,23.270000,23.120001,23.250000,1368000
LUV,2016-12-30,50.189999,50.369999,49.529999,49.840000,3257200
LVLT,2016-12-30,56.919998,57.139999,56.180000,56.360001,1679200
LYB,2016-12-30,86.290001,86.290001,85.139999,85.779999,1822200
M,2016-12-30,36.360001,36.500000,35.610001,35.810001,3780400
MA,2016-12-30,103.860001,104.059998,102.980003,103.250000,3834700
MAA,2016-12-30,96.769997,98.349998,96.099998,97.919998,847500
MAC,2016-12-30,69.180000,70.900002,69.150002,70.839996,799700
MAR,2016-12-30,83.480003,83.610001,82.540001,82.680000,2403000
MAS,2016-12-30,32.080002,32.080002,31.510000,31.620001,1546100
MAT,2016-12-30,27.740000,27.760000,27.440001,27.549999,2503900
MCD,2016-12-30,122.790001,123.160004,121.440002,121.720001,3552800
MCHP,2016-12-30,65.050003,65.050003,63.810001,64.150002,1006400
MCK,2016-12-30,141.470001,142.259995,140.100006,140.449997,1194700
MCO,2016-12-30,94.639999,94.690002,93.849998,94.269997,517400
MDLZ,2016-12-30,44.959999,44.970001,44.209999,44.330002,5595100
MDT,2016-12-30,71.790001,72.000000,71.080002,71.230003,5630500
MET,2016-12-30,53.919998,54.119999,53.740002,53.889999,4188500
MHK,2016-12-30,203.160004,203.160004,198.449997,199.679993,440300
MJN,2016-12-30,70.839996,71.089996,70.250000,70.760002,740100
MKC,2016-12-30,93.540001,93.709999,93.050003,93.330002,572200
MLM,2016-12-30,226.339996,226.610001,220.779999,221.529999,420700
MMC,2016-12-30,67.919998,67.930000,67.389999,67.589996,1397100
MMM,2016-12-30,179.000000,179.479996,178.289993,178.570007,1592500
MNK,2016-12-30,49.450001,50.400002,49.240002,49.820000,1070400
MNST,2016-12-30,45.099998,45.189999,44.110001,44.340000,2514900
MO,2016-12-30,67.970001,68.029999,67.500000,67.620003,5318600
MON,2016-12-30,105.500000,105.500000,104.889999,105.209999,1302200
MOS,2016-12-30,29.389999,29.790001,29.100000,29.330000,2879900
MPC,2016-12-30,50.439999,50.610001,50.000000,50.349998,3477200
MRK,2016-12-30,58.779999,58.950001,58.560001,58.869999,10753300
MRO,2016-12-30,17.570000,17.820000,17.209999,17.309999,7920500
MSFT,2016-12-30,62.959999,62.990002,62.029999,62.139999,25579900
MSI,2016-12-30,83.169998,83.339996,82.570000,82.889999,500500
MTB,2016-12-30,156.350006,156.830002,155.360001,156.429993,835100
MTD,2016-12-30,421.980011,423.589996,417.029999,418.559998,124200
MU,2016-12-30,22.350000,22.400000,21.750000,21.920000,20250400
MUR,2016-12-30,31.469999,31.879999,31.010000,31.129999,1685500
MYL,2016-12-30,37.980000,38.790001,37.840000,38.150002,6311000
NAVI,2016-12-30,16.410000,16.540001,16.250000,16.430000,1553000
NBL,2016-12-30,38.180000,38.700001,37.889999,38.060001,2221100
NDAQ,2016-12-30,67.300003,67.440002,66.970001,67.120003,548700
NEE,2016-12-30,120.209999,120.750000,119.099998,119.459999,1424000
